"tier","region","country","iso3_code","item","item_code","item_group_code","crop_component","DM_pc","HI","N_pc","P_pc","K_pc","S_pc","N_pc_fresh","P_pc_fresh","K_pc_fresh","S_pc_fresh","N_kg_per_t_fresh_wt","P_kg_per_t_fresh_wt","K_kg_per_t_fresh_wt","S_kg_per_t_fresh_wt"
1,"World",NA,NA,"Soybeans",236,1714,"Crop_products",88,NA,6.130787856,0.555,1.94477272727273,0.340909090909091,5.5903683872,0.6328,1.7114,0.3,55.903683872,6.328,17.114,3
1,"World",NA,NA,"Soybeans",236,1714,"Crop_residues",85,0.32258064516129,0.8,0.237552941176471,1.70541176470588,0.338235294117647,1.832,0.20192,1.4496,0.2875,18.32,2.0192,14.496,2.875
1,"World",NA,NA,"Spices nes",723,1714,"Crop_products",NA,NA,NA,NA,NA,NA,1.3745,0.109333333333333,1.11496666666667,NA,13.745,1.09333333333333,11.1496666666667,NA
1,"World",NA,NA,"Spinach",373,1714,"Crop_products",NA,NA,2.67,NA,NA,NA,0.4265,0.0569333333333333,0.415,NA,4.265,0.569333333333333,4.15,NA
1,"World",NA,NA,"Strawberries",544,1714,"Crop_products",NA,NA,2.67,NA,NA,NA,0.698666666666667,0.1744,0.83,NA,6.98666666666667,1.744,8.3,NA
1,"World",NA,NA,"String beans",423,1714,"Crop_products",NA,NA,4.21,NA,NA,NA,0.298,0.0748,0.2241,NA,2.98,0.748,2.241,NA
1,"World",NA,NA,"Sugar beet",157,1714,"Crop_products",26,NA,0.669333333333333,0.135,1.46653846153846,0.0798076923076923,0.229666666666667,0.05784,0.3813,0.02075,2.29666666666667,0.5784,3.813,0.2075
1,"World",NA,NA,"Sugar beet",157,1714,"Crop_residues",NA,NA,NA,NA,NA,NA,0.37,0.09,0.83,0.02,3.7,0.9,8.3,0.2
1,"World",NA,NA,"Sugar cane",156,1714,"Crop_products",23.2,NA,0.22,0.04,0.605344827586207,0,0.367428571428571,0.03052,0.14044,0,3.67428571428571,0.3052,1.4044,0
1,"World",NA,NA,"Sugar cane",156,1714,"Crop_residues",43.8822222222222,0.833,0.35,0.0176,0.415,NA,0.03,0.03,0.03,NA,0.3,0.3,0.3,NA
1,"World",NA,NA,"Sugar crops nes",161,1714,"Crop_products",NA,NA,1.04,0.24,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,"Sunflower seed",267,1714,"Crop_products",92,NA,2.8036251875,0.525,0.770434782608696,0.271739130434783,2.55666224035714,0.40872,0.7088,0.25,25.5666224035714,4.0872,7.088,2.5
1,"World",NA,NA,"Sunflower seed",267,1714,"Crop_residues",NA,NA,NA,NA,NA,NA,1.98,0.16192,2.3528,0.3525,19.8,1.6192,23.528,3.525
1,"World",NA,NA,"Sweet potatoes",122,1714,"Crop_products",27.2,NA,0.59,0.09,2.65441176470588,0,0.3764,0.0832,0.722,0,3.764,0.832,7.22,0
1,"World",NA,NA,"Sweet potatoes",122,1714,"Crop_residues",NA,NA,NA,NA,NA,NA,0.203333333333333,0.0533333333333333,0.276666666666667,0.02,2.03333333333333,0.533333333333333,2.76666666666667,0.2
1,"World",NA,NA,"Tallowtree seed",305,1714,"Crop_products",NA,NA,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"World",NA,NA,"Tangerines, mandarins, clementines, satsumas",495,1714,"Crop_products",NA,NA,1.264,NA,NA,NA,0.19,0.044,0.1328,NA,1.9,0.44,1.328,NA
1,"World",NA,NA,"Taro (cocoyam)",136,1714,"Crop_products",NA,NA,0.864,0.44,NA,NA,0.37,0.11,0.332,NA,3.7,1.1,3.32,NA
1,"World",NA,NA,"Tea",667,1714,"Crop_products",52.5,NA,7.8,1.5,2.89885714285714,NA,1.93666666666667,0.2925,1.5219,NA,19.3666666666667,2.925,15.219,NA
1,"World",NA,NA,"Tea",667,1714,"Crop_residues",NA,NA,NA,NA,NA,NA,0.01,0,0,NA,0.1,0,0,NA
1,"World",NA,NA,"Tobacco, unmanufactured",826,1714,"Crop_products",21,NA,0.3,0.06,22.652380952381,2.85714285714286,3.98333333333333,0.5532,4.757,0.6,39.8333333333333,5.532,47.57,6
1,"World",NA,NA,"Tobacco, unmanufactured",826,1714,"Crop_residues",NA,NA,NA,NA,NA,NA,0.01,0,0.02,NA,0.1,0,0.2,NA
1,"World",NA,NA,"Tomatoes",388,1714,"Crop_products",20,NA,2.671,0.1028,1.20175,0,0.132,0.02056,0.24035,0,1.32,0.2056,2.4035,0
1,"World",NA,NA,"Triticale",97,1714,"Crop_products",89,NA,1.872,0.39,0.466292134831461,NA,1.728,0.286,0.415,NA,17.28,2.86,4.15,NA
1,"World",NA,NA,"Tung nuts",275,1714,"Crop_products",NA,NA,3.34,NA,NA,NA,4.8,NA,NA,NA,48,NA,NA,NA
1,"World",NA,NA,"Vanilla",692,1714,"Crop_products",NA,NA,2.67,NA,NA,NA,1.13333333333333,0.131,1.577,NA,11.3333333333333,1.31,15.77,NA
1,"World",NA,NA,"Vegetables, fresh nes",463,1714,"Crop_products",7,NA,1.435,0.03,3.71428571428571,NA,0.562,0.09,0.26,NA,5.62,0.9,2.6,NA
1,"World",NA,NA,"Vegetables, fresh nes",463,1714,"Crop_residues",NA,NA,NA,NA,NA,NA,0.32,0.14,0.78,NA,3.2,1.4,7.8,NA
1,"World",NA,NA,"Vegetables, leguminous nes",420,1714,"Crop_products",86,NA,4.1536307,0.5433824,0.386046511627907,NA,1.35815092466667,0.11,0.332,NA,13.5815092466667,1.1,3.32,NA
1,"World",NA,NA,"Vetches",205,1714,"Crop_products",NA,NA,3.76930034966667,0.33,2.075,NA,3.235,0.374,1.85146666666667,0,32.35,3.74,18.5146666666667,0
1,"World",NA,NA,"Walnuts, with shell",222,1714,"Crop_products",NA,NA,2.67,NA,NA,NA,2.5635,0.4696,1.20073333333333,NA,25.635,4.696,12.0073333333333,NA
1,"World",NA,NA,"Watermelons",567,1714,"Crop_products",NA,NA,2.67,NA,NA,NA,0.14,0.022,0.0664,NA,1.4,0.22,0.664,NA
1,"World",NA,NA,"Wheat",15,1714,"Crop_products",88.6666666666667,NA,2.00498350833333,0.35,0.520657894736842,0.191729323308271,2.06875824590625,0.384333333333333,0.46165,0.17,20.6875824590625,3.84333333333333,4.6165,1.7
1,"World",NA,NA,"Wheat",15,1714,"Crop_residues",86.2666666666667,0.423188405797101,0.563333333333333,0.11,1.0624,0.278207109737249,0.958,0.12448,1.779,0.24,9.58,1.2448,17.79,2.4
1,"World",NA,NA,"Yams",137,1714,"Crop_products",NA,NA,1.232,NA,NA,NA,0.364,0.1144,0.3486,NA,3.64,1.144,3.486,NA
1,"World",NA,NA,"Yautia (cocoyam)",135,1714,"Crop_products",NA,NA,NA,NA,NA,NA,0.386,0.11,0.332,NA,3.86,1.1,3.32,NA
1,"World",NA,NA,NA,16,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.744,NA,NA,NA,17.44,NA,NA,NA
1,"World",NA,NA,NA,17,NA,"Crop_products",86.34,NA,2.24229789205467,NA,NA,NA,1.936,NA,NA,NA,19.36,NA,NA,NA
1,"World",NA,NA,NA,18,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.76,NA,NA,NA,17.6,NA,NA,NA
1,"World",NA,NA,NA,19,NA,"Crop_products",NA,NA,NA,NA,NA,NA,4.656,NA,NA,NA,46.56,NA,NA,NA
1,"World",NA,NA,NA,20,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.312,NA,NA,NA,13.12,NA,NA,NA
1,"World",NA,NA,NA,21,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.952,NA,NA,NA,19.52,NA,NA,NA
1,"World",NA,NA,NA,22,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.184,NA,NA,NA,11.84,NA,NA,NA
1,"World",NA,NA,NA,31,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.072,NA,NA,NA,10.72,NA,NA,NA
1,"World",NA,NA,NA,35,NA,"Crop_products",95.23,NA,2.23458994014491,NA,NA,NA,2.128,NA,NA,NA,21.28,NA,NA,NA
1,"World",NA,NA,NA,36,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,37,NA,"Crop_products",12.04,NA,58.1395348837209,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,38,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.024,NA,NA,NA,10.24,NA,NA,NA
1,"World",NA,NA,NA,39,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.48,NA,NA,NA
1,"World",NA,NA,NA,41,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.184,NA,NA,NA,11.84,NA,NA,NA
1,"World",NA,NA,NA,46,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,14.4,NA,NA,NA
1,"World",NA,NA,NA,48,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.472,NA,NA,NA,14.72,NA,NA,NA
1,"World",NA,NA,NA,49,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,13.3,NA,NA,NA
1,"World",NA,NA,NA,51,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,57,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.776,NA,NA,NA,17.76,NA,NA,NA
1,"World",NA,NA,NA,58,NA,"Crop_products",85.18,NA,1.57783517257572,NA,NA,NA,1.344,NA,NA,NA,13.44,NA,NA,NA
1,"World",NA,NA,NA,59,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,15.2,NA,NA,NA
1,"World",NA,NA,NA,60,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,61,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,73,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.76,NA,NA,NA,17.6,NA,NA,NA
1,"World",NA,NA,NA,77,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.08,NA,NA,NA,20.8,NA,NA,NA
1,"World",NA,NA,NA,81,NA,"Crop_products",94.44,NA,1.64337145277425,NA,NA,NA,1.552,NA,NA,NA,15.52,NA,NA,NA
1,"World",NA,NA,NA,85,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.616,NA,NA,NA,16.16,NA,NA,NA
1,"World",NA,NA,NA,86,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.064,NA,NA,NA,0.64,NA,NA,NA
1,"World",NA,NA,NA,91,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.76,NA,NA,NA,17.6,NA,NA,NA
1,"World",NA,NA,NA,95,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,14.4,NA,NA,NA
1,"World",NA,NA,NA,96,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.28,NA,NA,NA,12.8,NA,NA,NA
1,"World",NA,NA,NA,104,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.312,NA,NA,NA,13.12,NA,NA,NA
1,"World",NA,NA,NA,105,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.28,NA,NA,NA,12.8,NA,NA,NA
1,"World",NA,NA,NA,109,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.432,NA,NA,NA,24.32,NA,NA,NA
1,"World",NA,NA,NA,110,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.472,NA,NA,NA,14.72,NA,NA,NA
1,"World",NA,NA,NA,111,NA,"Crop_products",87.5,NA,1.77371428571429,NA,NA,NA,1.552,NA,NA,NA,15.52,NA,NA,NA
1,"World",NA,NA,NA,112,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.46,NA,NA,NA,24.6,NA,NA,NA
1,"World",NA,NA,NA,114,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.992,NA,NA,NA,9.92,NA,NA,NA
1,"World",NA,NA,NA,115,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,10.8,NA,NA,NA
1,"World",NA,NA,NA,121,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,126,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,2.4,NA,NA,NA
1,"World",NA,NA,NA,127,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,129,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,150,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,10.8,NA,NA,NA
1,"World",NA,NA,NA,160,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,162,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,163,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,1.6,NA,NA,NA
1,"World",NA,NA,NA,164,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,165,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,166,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.48,NA,NA,NA
1,"World",NA,NA,NA,168,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,169,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.714,NA,NA,NA,17.14,NA,NA,NA
1,"World",NA,NA,NA,172,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,173,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,175,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,212,NA,"Crop_products",89.47,NA,3.93427964680899,NA,NA,NA,3.52,NA,NA,NA,35.2,NA,NA,NA
1,"World",NA,NA,NA,213,NA,"Crop_products",75.292,NA,4.69638208574616,NA,NA,NA,3.536,NA,NA,NA,35.36,NA,NA,NA
1,"World",NA,NA,NA,229,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.288,NA,NA,NA,22.88,NA,NA,NA
1,"World",NA,NA,NA,230,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.448,NA,NA,NA,24.48,NA,NA,NA
1,"World",NA,NA,NA,231,NA,"Crop_products",NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,32,NA,NA,NA
1,"World",NA,NA,NA,232,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.288,NA,NA,NA,22.88,NA,NA,NA
1,"World",NA,NA,NA,233,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.08,NA,NA,NA,20.8,NA,NA,NA
1,"World",NA,NA,NA,237,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,238,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7.36,NA,NA,NA,73.6,NA,NA,NA
1,"World",NA,NA,NA,239,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,8.8,NA,NA,NA
1,"World",NA,NA,NA,240,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.76,NA,NA,NA,17.6,NA,NA,NA
1,"World",NA,NA,NA,243,NA,"Crop_products",NA,NA,NA,NA,NA,NA,4.112,NA,NA,NA,41.12,NA,NA,NA
1,"World",NA,NA,NA,244,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,245,NA,"Crop_products",NA,NA,NA,NA,NA,NA,6.672,NA,NA,NA,66.72,NA,NA,NA
1,"World",NA,NA,NA,246,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.48,NA,NA,NA,24.8,NA,NA,NA
1,"World",NA,NA,NA,247,NA,"Crop_products",NA,NA,NA,NA,NA,NA,3.888,NA,NA,NA,38.88,NA,NA,NA
1,"World",NA,NA,NA,250,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.104,NA,NA,NA,11.04,NA,NA,NA
1,"World",NA,NA,NA,251,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,9.6,NA,NA,NA
1,"World",NA,NA,NA,252,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,253,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,257,NA,"Crop_products",94,NA,0.88351625,0.31,0.42677304964539,NA,0.433333333333333,0.0801333333333333,0.401166666666667,NA,4.33333333333333,0.801333333333333,4.01166666666667,NA
1,"World",NA,NA,NA,259,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,261,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,262,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.176,NA,NA,NA,1.76,NA,NA,NA
1,"World",NA,NA,NA,264,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,268,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,269,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,271,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.6,0.704,0.664,0.5,16,7.04,6.64,5
1,"World",NA,NA,NA,272,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,281,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,282,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,290,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,291,NA,"Crop_products",NA,NA,NA,NA,NA,NA,6.512,NA,NA,NA,65.12,NA,NA,NA
1,"World",NA,NA,NA,294,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,295,NA,"Crop_products",NA,NA,NA,NA,NA,NA,4.224,NA,NA,NA,42.24,NA,NA,NA
1,"World",NA,NA,NA,297,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,306,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,311,NA,"Crop_products",NA,NA,3.982,0.87,NA,NA,4.8,NA,NA,NA,48,NA,NA,NA
1,"World",NA,NA,NA,312,NA,"Crop_products",NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,48,NA,NA,NA
1,"World",NA,NA,NA,314,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,329,NA,"Crop_products",NA,NA,3.65,NA,NA,NA,3.914,1.22,3.15,0,39.14,12.2,31.5,0
1,"World",NA,NA,NA,329,NA,"Crop_residues",NA,NA,NA,NA,NA,NA,0.846666666666667,0.135066666666667,1.411,0.13,8.46666666666667,1.35066666666667,14.11,1.3
1,"World",NA,NA,NA,331,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,332,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,334,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,335,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,338,NA,"Crop_products",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,70,NA,NA,NA
1,"World",NA,NA,NA,340,NA,"Crop_products",92,NA,3,0.5,0.478260869565217,NA,0.26,0.05,0.44,NA,2.6,0.5,4.4,NA
1,"World",NA,NA,NA,340,NA,"Crop_residues",NA,NA,1.1,0.27,NA,NA,0.03,0.06,0.54,NA,0.3,0.6,5.4,NA
1,"World",NA,NA,NA,378,NA,"Crop_products",NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"World",NA,NA,NA,390,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,3.36,NA,NA,NA
1,"World",NA,NA,NA,391,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,7.2,NA,NA,NA
1,"World",NA,NA,NA,392,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.144,NA,NA,NA,1.44,NA,NA,NA
1,"World",NA,NA,NA,460,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA
1,"World",NA,NA,NA,466,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.096,NA,NA,NA,0.96,NA,NA,NA
1,"World",NA,NA,NA,469,NA,"Crop_products",NA,NA,NA,NA,NA,NA,1.424,NA,NA,NA,14.24,NA,NA,NA
1,"World",NA,NA,NA,471,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.224,NA,NA,NA,2.24,NA,NA,NA
1,"World",NA,NA,NA,472,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,5.28,NA,NA,NA
1,"World",NA,NA,NA,473,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.456,NA,NA,NA,4.56,NA,NA,NA
1,"World",NA,NA,NA,475,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,5.28,NA,NA,NA
1,"World",NA,NA,NA,476,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.192,NA,NA,NA,1.92,NA,NA,NA
1,"World",NA,NA,NA,491,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,2,NA,NA,NA
1,"World",NA,NA,NA,492,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.384,NA,NA,NA,3.84,NA,NA,NA
1,"World",NA,NA,NA,496,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,498,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,499,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.368,NA,NA,NA,3.68,NA,NA,NA
1,"World",NA,NA,NA,509,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,510,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,3.2,NA,NA,NA
1,"World",NA,NA,NA,513,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.096,NA,NA,NA,0.96,NA,NA,NA
1,"World",NA,NA,NA,514,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,3.36,NA,NA,NA
1,"World",NA,NA,NA,517,NA,"Crop_products",NA,NA,NA,NA,NA,NA,2.024,NA,NA,NA,20.24,NA,NA,NA
1,"World",NA,NA,NA,518,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,0.16,NA,NA,NA
1,"World",NA,NA,NA,519,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,538,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.096,NA,NA,NA,0.96,NA,NA,NA
1,"World",NA,NA,NA,539,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,3.2,NA,NA,NA
1,"World",NA,NA,NA,561,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.512,NA,NA,NA,5.12,NA,NA,NA
1,"World",NA,NA,NA,562,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.096,NA,NA,NA,0.96,NA,NA,NA
1,"World",NA,NA,NA,564,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,565,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,0.16,NA,NA,NA
1,"World",NA,NA,NA,575,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.064,NA,NA,NA,0.64,NA,NA,NA
1,"World",NA,NA,NA,576,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.48,NA,NA,NA
1,"World",NA,NA,NA,580,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.208,NA,NA,NA,2.08,NA,NA,NA
1,"World",NA,NA,NA,583,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.48,NA,NA,NA
1,"World",NA,NA,NA,584,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,620,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.448,NA,NA,NA,4.48,NA,NA,NA
1,"World",NA,NA,NA,622,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,626,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.8,NA,NA,NA
1,"World",NA,NA,NA,628,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,1.2,NA,NA,NA
1,"World",NA,NA,NA,630,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,9.6,NA,NA,NA
1,"World",NA,NA,NA,633,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,634,NA,"Crop_products",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA
1,"World",NA,NA,NA,639,NA,"Crop_products",30.4228571428571,NA,1.6125,0.2618,1.919375,0.236,1.8625,0.239333333325,1.80445833325,0.0717979428571429,18.625,2.39333333325,18.0445833325,0.717979428571429
1,"World",NA,NA,NA,640,NA,"Crop_products",28.94,NA,2.2,0.253,1.992,0.15,1.3525,0.25,1.99,0.04341,13.525,2.5,19.9,0.4341
1,"World",NA,NA,NA,641,NA,"Crop_products",34.83,NA,2.34855010048809,0.504035473920949,3.59045522729448,NA,0.818,0.175555555566667,1.25055555566667,NA,8.18,1.75555555566667,12.5055555566667,NA
1,"World",NA,NA,NA,643,NA,"Crop_products",NA,NA,2.45,0.253,1.909,0.27,2.072,0.25,1.58,NA,20.72,2.5,15.8,NA
